"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"A26A246404B9D5E7","classic_bike","2024-05-28 13:14:54","2024-05-28 13:20:04","Harvard St at Greene-Rose Heritage Park","M32055","MIT Carleton St at Amherst St","M32070",42.36599432867437,-71.09522221614498,42.36054174140606,-71.08669817447662,"member"
"2AE589821D3757A1","classic_bike","2024-05-17 16:50:13","2024-05-17 16:58:58","359 Broadway - Broadway at Fayette Street","M32026","MIT Carleton St at Amherst St","M32070",42.370803,-71.104412,42.36054174140606,-71.08669817447662,"member"
"680C8577C0F52060","classic_bike","2024-05-10 17:33:42","2024-05-10 18:08:09","Union Square - Brighton Ave at Cambridge St","A32001","Columbus Ave at W. Canton St","C32077",42.353334,-71.137313,42.34474224772802,-71.07648162175792,"member"
"49AFEDD9457FD06B","classic_bike","2024-05-10 18:51:48","2024-05-10 19:04:39","Colleges of the Fenway - Fenway at Avenue Louis Pasteur","B32006","Columbus Ave at W. Canton St","C32077",42.34011512249236,-71.10061883926392,42.34474224772802,-71.07648162175792,"member"
"4B8C7EEA3D9BE9D5","classic_bike","2024-05-26 18:45:34","2024-05-26 19:12:00","Charlestown Navy Yard","D32039","Gore Street at Lambert Street","M32081",42.374124549426526,-71.05481199938367,42.373079797934935,-71.08634233665725,"member"
"3FD11CC76BC88C07","electric_bike","2024-05-14 16:57:39","2024-05-14 17:03:42","One Brigham Circle","B32036","Landmark Center - Brookline Ave at Park Dr","B32015",42.333878636,-71.104304552,42.343690557197476,-71.10235286881107,"member"
"8159C3DC08FFE161","classic_bike","2024-05-13 17:31:20","2024-05-13 17:37:33","One Brigham Circle","B32036","Landmark Center - Brookline Ave at Park Dr","B32015",42.333922701369964,-71.10446508982932,42.343690557197476,-71.10235286881107,"member"
"958A811D3E2AA124","classic_bike","2024-05-28 13:21:35","2024-05-28 13:42:59","S Huntington Ave at Heath St","E32007","Landmark Center - Brookline Ave at Park Dr","B32015",42.32760387040573,-71.11089169979095,42.343690557197476,-71.10235286881107,"casual"
"70EBCFB91A65E09E","electric_bike","2024-05-02 22:41:53","2024-05-02 23:47:41","MIT Hayward St at Amherst St","M32071",,,42.36106348,-71.085457444,42.35,-71.09,"member"
"1D8A188CD2063DFD","electric_bike","2024-05-02 22:41:47","2024-05-02 23:47:53","MIT Hayward St at Amherst St","M32071",,,42.360979676,-71.085464358,42.35,-71.09,"member"
"121415A2EA575D78","classic_bike","2024-05-24 18:56:33","2024-05-24 19:03:45","Union Square - Somerville","S32002","Gore Street at Lambert Street","M32081",42.37964789967527,-71.09540475672475,42.373079797934935,-71.08634233665725,"member"
"C89D054490E96B17","classic_bike","2024-05-17 16:33:28","2024-05-17 16:47:07","Brigham Circle - Francis St at Huntington Ave","B32013","Marion St at Harvard St","K32012",42.33462893055976,-71.10407917767589,42.340122426966424,-71.12070563810447,"member"
"C6AB9998F5D9E48D","electric_bike","2024-05-21 17:51:07","2024-05-21 18:04:42","Brigham Circle - Francis St at Huntington Ave","B32013","Columbus Ave at W. Canton St","C32077",42.334457755,-71.104584098,42.34474224772802,-71.07648162175792,"member"
"0AA439D0AA0DCF69","classic_bike","2024-05-29 14:10:16","2024-05-29 14:23:55","Boston Medical Center - E Concord St at Harrison Ave","C32002","Landmark Center - Brookline Ave at Park Dr","B32015",42.33639915372498,-71.07306711393903,42.343690557197476,-71.10235286881107,"member"
"F1FFA9543799F533","classic_bike","2024-05-09 08:15:42","2024-05-09 08:20:29","Brigham Circle - Francis St at Huntington Ave","B32013","Landmark Center - Brookline Ave at Park Dr","B32015",42.33462893055976,-71.10407917767589,42.343690557197476,-71.10235286881107,"member"
"4E91558A2BFDC0EF","electric_bike","2024-05-25 22:02:45","2024-05-25 22:14:07","Mass Ave/Lafayette Square","M32085","Gore Street at Lambert Street","M32081",42.363546968,-71.10039854,42.373079797934935,-71.08634233665725,"member"
"51E99CD692772196","electric_bike","2024-05-18 10:35:56","2024-05-18 10:51:39","Meaney Playground - Pleasant St at E Cottage St","C32112","HMS/HSPH - Avenue Louis Pasteur at Longwood Ave","B32003",42.318674445,-71.058778405,42.3374174845973,-71.10286116600037,"member"
"A60F8DFE1DC1F325","classic_bike","2024-05-11 18:50:13","2024-05-11 19:04:11","Mass Ave/Lafayette Square","M32085","Landmark Center - Brookline Ave at Park Dr","B32015",42.36356498989399,-71.10044184048091,42.343690557197476,-71.10235286881107,"member"
"B47BEEF9B7B855B5","classic_bike","2024-05-17 13:21:08","2024-05-17 13:28:25","Mass Ave/Lafayette Square","M32085","MIT Carleton St at Amherst St","M32070",42.36356498989399,-71.10044184048091,42.36054174140606,-71.08669817447662,"member"
"31547B53B85F8B8C","classic_bike","2024-05-27 23:43:24","2024-05-27 23:49:19","Mass Ave/Lafayette Square","M32085","MIT Carleton St at Amherst St","M32070",42.36356498989399,-71.10044184048091,42.36054174140606,-71.08669817447662,"member"
"C23B005A7E98AE70","classic_bike","2024-05-29 08:07:51","2024-05-29 08:14:11","Brookline Village - Station Street at MBTA","K32003","Marion St at Harvard St","K32012",42.33274392304887,-71.11626680949485,42.340122426966424,-71.12070563810447,"member"
"4F017F400839244C","classic_bike","2024-05-12 00:27:19","2024-05-12 00:34:47","Brookline Village - Station Street at MBTA","K32003","Marion St at Harvard St","K32012",42.33274392304887,-71.11626680949485,42.340122426966424,-71.12070563810447,"member"
"1F3C05F3FABE025E","classic_bike","2024-05-07 17:44:52","2024-05-08 18:44:47","Mugar Way at Beacon St","D32017",,,42.355536284897084,-71.07286870479584,,,"casual"
"219245260C916FD9","classic_bike","2024-05-21 16:36:40","2024-05-21 17:06:30","Tremont St at West St","D32014","Landmark Center - Brookline Ave at Park Dr","B32015",42.354979,-71.063348,42.343690557197476,-71.10235286881107,"member"
"48BBE197CFDBEF87","classic_bike","2024-05-04 09:28:25","2024-05-04 09:35:15","Mugar Way at Beacon St","D32017","Columbus Ave at W. Canton St","C32077",42.355536284897084,-71.07286870479584,42.34474224772802,-71.07648162175792,"member"
"21C51F4B9D2140A2","classic_bike","2024-05-31 17:56:00","2024-05-31 18:13:11","Church St","M32087","Gore Street at Lambert Street","M32081",42.37433925370521,-71.11966431146357,42.373079797934935,-71.08634233665725,"member"
"3EFF6C5FE5204A22","classic_bike","2024-05-22 18:19:56","2024-05-22 18:28:49","Brookline Village - Station Street at MBTA","K32003","Landmark Center - Brookline Ave at Park Dr","B32015",42.33274392304887,-71.11626680949485,42.343690557197476,-71.10235286881107,"member"
"7D13F88F3688DB5A","classic_bike","2024-05-02 12:11:04","2024-05-02 12:47:01","Curtis Hall - South St at Centre St","E32001","Landmark Center - Brookline Ave at Park Dr","B32015",42.309054,-71.11543,42.343690557197476,-71.10235286881107,"casual"
"B2C6456621270A11","electric_bike","2024-05-19 19:48:29","2024-05-19 20:12:31","Church St","M32087","Columbus Ave at W. Canton St","C32077",42.37435925,-71.119784355,42.34474224772802,-71.07648162175792,"member"
"3120A3FDFF17FF1E","classic_bike","2024-05-13 19:53:55","2024-05-13 20:01:34","MIT at Mass Ave / Amherst St","M32006","Silber Way","D32032",42.3581,-71.093198,42.34949599514002,-71.10057592391968,"member"
"65A15B26DDD006A8","classic_bike","2024-05-11 13:45:53","2024-05-11 14:00:29","MIT at Mass Ave / Amherst St","M32006","Copley Square - Dartmouth St at Boylston St","D32005",42.3581,-71.093198,42.34992828230057,-71.07739206866427,"member"
"B29FA04B40AEA248","classic_bike","2024-05-14 20:32:17","2024-05-14 20:41:21","MIT at Mass Ave / Amherst St","M32006","75 Binney St","M32064",42.3581,-71.093198,42.36550728505653,-71.0801375997653,"member"
"AAB098B269F093A4","classic_bike","2024-05-25 14:04:18","2024-05-25 14:12:41","Tremont St at West St","D32014","Copley Square - Dartmouth St at Boylston St","D32005",42.354979,-71.063348,42.34992828230057,-71.07739206866427,"member"
"9C32603AA5BAB15E","classic_bike","2024-05-15 07:41:41","2024-05-15 08:02:45","NCAAA - Walnut Ave at Crawford St","B32027","Copley Square - Dartmouth St at Boylston St","D32005",42.316902,-71.091946,42.34992828230057,-71.07739206866427,"member"
"02E90630BDCE3A22","electric_bike","2024-05-09 15:44:58","2024-05-09 15:51:09","Brookline Village - Station Street at MBTA","K32003","Tappan St at Brookline Hills MBTA","K32008",42.33277142,-71.116299868,42.331370168043215,-71.1268836054569,"member"
"EEA7750577F992B7","classic_bike","2024-05-21 19:46:48","2024-05-21 20:01:14","Hyde Square - Barbara St at Centre St","E32003","Williams St at Washington St","D32040",42.32176525723952,-71.10984160567114,42.306539,-71.107669,"member"
"789E1755CD12D2B1","classic_bike","2024-05-21 19:02:59","2024-05-21 19:45:45","Williams St at Washington St","D32040","Hyde Square - Barbara St at Centre St","E32003",42.306539,-71.107669,42.32176525723952,-71.10984160567114,"member"
"301EA586CD081BD5","electric_bike","2024-05-03 17:18:25","2024-05-03 17:25:35","Williams St at Washington St","D32040","Hyde Square - Barbara St at Centre St","E32003",42.306522131,-71.107700348,42.32176525723952,-71.10984160567114,"member"
"8D77C444DE529200","classic_bike","2024-05-29 07:39:24","2024-05-29 07:45:06","Congress St at Boston City Hall","D32009","South Station - 700 Atlantic Ave","A32010",42.36041774637169,-71.05752243543975,42.352175,-71.055547,"member"
"801D2555B7912C27","classic_bike","2024-05-30 16:04:14","2024-05-30 16:16:35","Valenti Way at Haverhill St","A32053","South Station - 700 Atlantic Ave","A32010",42.36473898691789,-71.05934903025626,42.352175,-71.055547,"member"
"2AB577F82BD34ADE","classic_bike","2024-05-07 20:07:36","2024-05-07 20:16:57","MIT at Mass Ave / Amherst St","M32006","Cambridge Dept. of Public Works -147 Hampshire St.","M32052",42.3581,-71.093198,42.37119727759414,-71.09759867191315,"member"
"0CD8D86A0685ED17","classic_bike","2024-05-28 22:34:36","2024-05-28 22:44:46","MIT at Mass Ave / Amherst St","M32006","Cambridge Dept. of Public Works -147 Hampshire St.","M32052",42.3581,-71.093198,42.37119727759414,-71.09759867191315,"member"
"F4506090ECD7CD99","classic_bike","2024-05-31 08:29:05","2024-05-31 08:36:31","Valenti Way at Haverhill St","A32053","South Station - 700 Atlantic Ave","A32010",42.36473898691789,-71.05934903025626,42.352175,-71.055547,"member"
"469F559A080132F4","classic_bike","2024-05-16 22:22:48","2024-05-16 22:28:35","Main Street/Albany Street/Technology Square","M32080","Cambridge Dept. of Public Works -147 Hampshire St.","M32052",42.3629016,-71.0915669,42.37119727759414,-71.09759867191315,"member"
"71188A276315A84B","classic_bike","2024-05-14 18:59:57","2024-05-14 19:04:57","Main Street/Albany Street/Technology Square","M32080","Cambridge Dept. of Public Works -147 Hampshire St.","M32052",42.3629016,-71.0915669,42.37119727759414,-71.09759867191315,"member"
"E6D9ABE926FCEA8D","classic_bike","2024-05-14 09:35:41","2024-05-14 09:58:36","Lenox St at Kendall St","D32061","South Station - 700 Atlantic Ave","A32010",42.33759485033856,-71.08255058528357,42.352175,-71.055547,"member"
"3C94EC7EF312824C","classic_bike","2024-05-29 18:11:10","2024-05-29 18:31:18","Valenti Way at Haverhill St","A32053","Cambridge Dept. of Public Works -147 Hampshire St.","M32052",42.36473898691789,-71.05934903025626,42.37119727759414,-71.09759867191315,"member"
"CB9040A07E3C308E","classic_bike","2024-05-16 12:38:53","2024-05-16 12:51:43","Valenti Way at Haverhill St","A32053","South Station - 700 Atlantic Ave","A32010",42.36473898691789,-71.05934903025626,42.352175,-71.055547,"member"
"EC1EC1A7B3FF66EC","electric_bike","2024-05-08 08:01:59","2024-05-08 08:10:57","Valenti Way at Haverhill St","A32053","South Station - 700 Atlantic Ave","A32010",42.36451757,-71.059106231,42.352175,-71.055547,"member"
"A5D04DC424190D42","electric_bike","2024-05-21 17:21:16","2024-05-21 17:40:20","NCAAA - Walnut Ave at Crawford St","B32027","Talbot Ave T Station","C32110",42.316876411,-71.091878295,42.29225148276875,-71.07797205453608,"casual"
"88477DB5359700E0","classic_bike","2024-05-06 16:06:37","2024-05-06 16:36:08","Tappan St at Brookline Hills MBTA","K32008","Cambridge Dept. of Public Works -147 Hampshire St.","M32052",42.331370168043215,-71.1268836054569,42.37119727759414,-71.09759867191315,"member"
"CEBC7BE42B0C0DFD","classic_bike","2024-05-28 13:22:29","2024-05-28 13:35:53","Washington St at Melnea Cass Blvd","B32026","Boylston St at Massachusetts Ave","B32018",42.332817,-71.081198,42.34740620525209,-71.08678414955648,"member"
"06CE2087A2DD5030","classic_bike","2024-05-20 11:30:44","2024-05-20 11:42:03","Washington St at Melnea Cass Blvd","B32026","Boylston St at Massachusetts Ave","B32018",42.332817,-71.081198,42.34740620525209,-71.08678414955648,"member"
"092E482267B9F59E","classic_bike","2024-05-08 09:01:54","2024-05-08 09:21:39","Tremont St at West St","D32014","Congress St at Northern Ave","C32032",42.354979,-71.063348,42.3481,-71.03764,"member"
"855A6CB1A85BDE31","classic_bike","2024-05-02 17:40:34","2024-05-02 17:52:30","MIT at Mass Ave / Amherst St","M32006","Boylston St at Massachusetts Ave","B32018",42.3581,-71.093198,42.34740620525209,-71.08678414955648,"member"
"CC0D224964B899DE","electric_bike","2024-05-21 07:27:01","2024-05-21 07:45:15","Lenox St at Kendall St","D32061","Beacon St at Tappan St","K32002",42.33745718,-71.082429528,42.33826680058037,-71.13894682028331,"member"
"355FE63E5890F5DF","classic_bike","2024-05-07 15:49:16","2024-05-07 15:55:43","MIT at Mass Ave / Amherst St","M32006","Boylston St at Massachusetts Ave","B32018",42.3581,-71.093198,42.34740620525209,-71.08678414955648,"member"
"27F7DA5BE230876F","classic_bike","2024-05-18 03:23:28","2024-05-18 03:30:13","MIT at Mass Ave / Amherst St","M32006","Boylston St at Massachusetts Ave","B32018",42.3581,-71.093198,42.34740620525209,-71.08678414955648,"member"
"B0CDDD5859E7063E","classic_bike","2024-05-21 22:37:24","2024-05-21 22:55:30","MIT at Mass Ave / Amherst St","M32006","Kendall Street","M32032",42.3581,-71.093198,42.363560158429884,-71.08216792345047,"member"
"AB13AE41B709B15D","classic_bike","2024-05-03 15:33:55","2024-05-03 15:43:50","MIT at Mass Ave / Amherst St","M32006","Kendall Street","M32032",42.3581,-71.093198,42.363560158429884,-71.08216792345047,"member"
"4C228B35B26A383E","classic_bike","2024-05-07 00:03:11","2024-05-07 00:10:17","MIT at Mass Ave / Amherst St","M32006","Kendall Street","M32032",42.3581,-71.093198,42.363560158429884,-71.08216792345047,"member"
"4D94F479C46D8099","classic_bike","2024-05-05 13:06:04","2024-05-05 13:26:07","Union Square - Brighton Ave at Cambridge St","A32001","Bacon St at Washington St","N32003",42.353334,-71.137313,42.35711920909866,-71.1860453666327,"casual"
"54CCA7BC42A30C7B","electric_bike","2024-05-10 14:25:21","2024-05-10 14:41:31","MIT at Mass Ave / Amherst St","M32006","Newmarket Square T Stop - Massachusetts Ave at Newmarket Square","C32022",42.358400345,-71.093182445,42.326599,-71.066498,"member"
"B2B2588CDC6F92DB","classic_bike","2024-05-27 20:35:30","2024-05-27 21:35:49","MIT at Mass Ave / Amherst St","M32006","Alewife MBTA at Steel Place","M32046",42.3581,-71.093198,42.395588457167094,-71.14260613918304,"casual"
"78F02188FB605A14","classic_bike","2024-05-02 07:03:29","2024-05-02 07:07:40","Maverick St at Massport Path","A32044","Lewis Mall Wharf","A32057",42.36774122306014,-71.0333597474255,42.365678711213775,-71.04030132293701,"casual"
"0B9F6B6F1BB4B27F","classic_bike","2024-05-06 15:50:55","2024-05-06 15:59:46","7 Acre Park","V32001","Wellington MBTA","V32014",42.41143222973408,-71.06823265090497,42.4023682,-71.07573182424781,"member"
"AC03DDDC035BC88A","electric_bike","2024-05-16 11:26:25","2024-05-16 11:37:28","Adams St at Lonsdale St","C32065","Newmarket Square T Stop - Massachusetts Ave at Newmarket Square","C32022",42.291660309,-71.057233095,42.326599,-71.066498,"member"
"0C7282454F2842EA","classic_bike","2024-05-29 11:37:48","2024-05-29 11:50:46","Adams St at Lonsdale St","C32065","Newmarket Square T Stop - Massachusetts Ave at Newmarket Square","C32022",42.291679428741226,-71.05726346409938,42.326599,-71.066498,"member"
"B200B1E06735206D","classic_bike","2024-05-28 11:36:17","2024-05-28 11:47:29","Adams St at Lonsdale St","C32065","Newmarket Square T Stop - Massachusetts Ave at Newmarket Square","C32022",42.291679428741226,-71.05726346409938,42.326599,-71.066498,"member"
"2B756688927BBE7A","electric_bike","2024-05-19 14:05:24","2024-05-19 14:10:34","Butler T Stop","E32017","Ashmont T Stop","C32062",42.272556543,-71.06299746,42.2856944,-71.0641389,"member"
"EEAA9CE089E6CCB5","classic_bike","2024-05-28 13:57:32","2024-05-28 14:01:28","Coolidge Sq.","W32001","Nichols Ave. at Watertown Greenway","W32007",42.372076114722866,-71.15683130688922,42.36762048745005,-71.1565663665533,"member"
"0E2AC743C7DF6640","electric_bike","2024-05-11 17:22:40","2024-05-11 17:33:51","Powder House Circle - Nathan Tufts Park","S32008","Alewife MBTA at Steel Place","M32046",42.400638223,-71.116969705,42.395588457167094,-71.14260613918304,"casual"
"AB8EA1E000D4546B","electric_bike","2024-05-02 06:54:23","2024-05-02 07:07:27","Washington St at Egremont Rd","A32037","Nichols Ave. at Watertown Greenway","W32007",42.34290123,-71.141332626,42.36762048745005,-71.1565663665533,"member"
"0DB68EC549ECAF21","classic_bike","2024-05-29 16:25:11","2024-05-29 16:50:56","Harvard St at Greene-Rose Heritage Park","M32055","Wellington MBTA","V32014",42.36599432867437,-71.09522221614498,42.4023682,-71.07573182424781,"member"
"66232C284E093B59","electric_bike","2024-05-06 09:03:39","2024-05-06 09:58:57","Albany St at E. Brookline St","C32061","Newmarket Square T Stop - Massachusetts Ave at Newmarket Square","C32022",42.336683512,-71.06888926,42.326599,-71.066498,"casual"
"2C906CDCDDCC4672","classic_bike","2024-05-20 08:53:57","2024-05-20 09:09:46","Union Square - Brighton Ave at Cambridge St","A32001","175 N Harvard St","A32019",42.353334,-71.137313,42.364474565180565,-71.12840831285212,"member"
"EBEA1FEF09A0A37B","classic_bike","2024-05-05 11:25:25","2024-05-05 11:35:16","Union Square - Brighton Ave at Cambridge St","A32001","175 N Harvard St","A32019",42.353334,-71.137313,42.364474565180565,-71.12840831285212,"member"
"4FD666ED58B2EBD1","classic_bike","2024-05-03 10:13:59","2024-05-03 10:42:15","Medford Sq - Riverside Ave at River St","F32002","Smith Pl at Wilson Rd","M32069",42.417724,-71.108102,42.39239749145834,-71.15058331757609,"casual"
"C9A08A53887FF371","classic_bike","2024-05-03 23:19:48","2024-05-03 23:23:42","MIT at Mass Ave / Amherst St","M32006","Beacon St at Massachusetts Ave","B32016",42.3581,-71.093198,42.35082680669095,-71.0898108780384,"member"
"47522C81D0709E63","classic_bike","2024-05-05 15:20:34","2024-05-05 15:23:43","MIT at Mass Ave / Amherst St","M32006","Beacon St at Massachusetts Ave","B32016",42.3581,-71.093198,42.35082680669095,-71.0898108780384,"member"
"6F81D0DFAD57E21B","classic_bike","2024-05-02 21:55:29","2024-05-02 21:58:58","MIT at Mass Ave / Amherst St","M32006","Beacon St at Massachusetts Ave","B32016",42.3581,-71.093198,42.35082680669095,-71.0898108780384,"member"
"53F11D4039246BB5","classic_bike","2024-05-03 10:23:16","2024-05-03 10:27:11","MIT at Mass Ave / Amherst St","M32006","Beacon St at Massachusetts Ave","B32016",42.3581,-71.093198,42.35082680669095,-71.0898108780384,"member"
"AD6A4E46E2305FCC","electric_bike","2024-05-15 12:36:50","2024-05-15 12:39:11","MIT at Mass Ave / Amherst St","M32006","Beacon St at Massachusetts Ave","B32016",42.358481646,-71.09315002,42.35082680669095,-71.0898108780384,"member"
"51778763A9889EDC","classic_bike","2024-05-20 23:51:34","2024-05-20 23:55:28","MIT at Mass Ave / Amherst St","M32006","Beacon St at Massachusetts Ave","B32016",42.3581,-71.093198,42.35082680669095,-71.0898108780384,"member"
"B94D0A584103B4B2","classic_bike","2024-05-19 17:53:22","2024-05-19 17:57:23","MIT at Mass Ave / Amherst St","M32006","Beacon St at Massachusetts Ave","B32016",42.3581,-71.093198,42.35082680669095,-71.0898108780384,"member"
"E5A700E33E8DCF84","classic_bike","2024-05-12 14:33:53","2024-05-12 14:37:33","MIT at Mass Ave / Amherst St","M32006","Beacon St at Massachusetts Ave","B32016",42.3581,-71.093198,42.35082680669095,-71.0898108780384,"member"
"4393380696B72265","classic_bike","2024-05-03 17:59:19","2024-05-03 18:03:06","MIT at Mass Ave / Amherst St","M32006","Beacon St at Massachusetts Ave","B32016",42.3581,-71.093198,42.35082680669095,-71.0898108780384,"member"
"E164F9BC9AAED616","electric_bike","2024-05-19 10:22:34","2024-05-19 10:25:09","MIT at Mass Ave / Amherst St","M32006","Beacon St at Massachusetts Ave","B32016",42.358310223,-71.09324789,42.35082680669095,-71.0898108780384,"member"
"6F2D28CDA0C3E5A0","electric_bike","2024-05-07 14:03:22","2024-05-07 14:13:44","359 Broadway - Broadway at Fayette Street","M32026","Beacon St at Massachusetts Ave","B32016",42.37079525,-71.104407787,42.35082680669095,-71.0898108780384,"member"
"642636BA26D7BCEE","classic_bike","2024-05-19 12:16:08","2024-05-19 12:27:39","Harvard St at Greene-Rose Heritage Park","M32055","Beacon St at Massachusetts Ave","B32016",42.36599432867437,-71.09522221614498,42.35082680669095,-71.0898108780384,"member"
"E765B6CB3438C4C1","classic_bike","2024-05-11 11:52:52","2024-05-11 12:06:05","Lesley University","M32039","Teele Square","S32011",42.38674802045056,-71.11901879310608,42.40087950159558,-71.12590793383788,"member"
"A9CACCA73C4DF42F","electric_bike","2024-05-12 20:08:33","2024-05-12 20:32:39","NCAAA - Walnut Ave at Crawford St","B32027","Cross St at Hanover St","D32010",42.316952348,-71.091867566,42.362811,-71.056067,"member"
"96F3DDE7FF21FD4F","electric_bike","2024-05-06 19:39:45","2024-05-06 19:42:50","NCAAA - Walnut Ave at Crawford St","B32027","Walnut Ave at School St","C32102",42.316867232,-71.091891646,42.31242399029812,-71.09616905450821,"member"
"6CA0096BD483D85B","electric_bike","2024-05-31 18:28:09","2024-05-31 19:02:25","Northbourne Rd at Hyde Park Ave","C32078","Harvard Square at Mass Ave/ Dunster","M32018",42.291154861,-71.117656827,42.373268,-71.118579,"member"
"27DED7E12866CCD4","classic_bike","2024-05-30 20:11:06","2024-05-30 20:58:00","Maverick St at Massport Path","A32044","Marion St at White St","A32048",42.36774122306014,-71.0333597474255,42.38066930871317,-71.03907315999093,"casual"
"3FF74FB015323311","classic_bike","2024-05-09 08:28:56","2024-05-09 08:30:39","Harvard St at Greene-Rose Heritage Park","M32055","One Kendall Square at Hampshire St / Portland St","M32002",42.36599432867437,-71.09522221614498,42.366277,-71.09169,"member"
"1CD544EB45D8FA4E","classic_bike","2024-05-09 18:14:28","2024-05-09 18:17:35","Harvard St at Greene-Rose Heritage Park","M32055","Broadway at Kittie Knox Bike Path","Z32998",42.36599432867437,-71.09522221614498,42.36412658996667,-71.0873863200095,"member"
"05966076110489B2","electric_bike","2024-05-12 05:46:55","2024-05-12 06:09:01","Hyde Square - Barbara St at Centre St","E32003","Harvard Square at Mass Ave/ Dunster","M32018",42.321572065,-71.109982252,42.373268,-71.118579,"member"
"59A14ECB5B72045B","classic_bike","2024-05-27 08:08:07","2024-05-27 08:19:11","Valenti Way at Haverhill St","A32053","Broadway at Kittie Knox Bike Path","Z32998",42.36473898691789,-71.05934903025626,42.36412658996667,-71.0873863200095,"member"
"F2274D50209FF92B","classic_bike","2024-05-13 09:20:17","2024-05-13 09:29:00","MIT at Mass Ave / Amherst St","M32006","One Kendall Square at Hampshire St / Portland St","M32002",42.3581,-71.093198,42.366277,-71.09169,"member"
"E6B9499888F7B6AB","electric_bike","2024-05-18 13:24:43","2024-05-18 13:38:56","MIT at Mass Ave / Amherst St","M32006","Harvard Square at Mass Ave/ Dunster","M32018",42.358410358,-71.093322873,42.373268,-71.118579,"member"
"CE27A8837832A901","classic_bike","2024-05-01 10:16:45","2024-05-01 10:38:30","MIT at Mass Ave / Amherst St","M32006","One Kendall Square at Hampshire St / Portland St","M32002",42.3581,-71.093198,42.366277,-71.09169,"member"
"E8BAC1D7730A756A","classic_bike","2024-05-15 20:49:05","2024-05-15 21:08:46","MIT at Mass Ave / Amherst St","M32006","Commonwealth Ave at Griggs St","A32017",42.3581,-71.093198,42.34922469338298,-71.13275302578586,"member"
"864AC4560FEB7C4B","classic_bike","2024-05-07 11:46:24","2024-05-07 11:51:52","MIT at Mass Ave / Amherst St","M32006","One Kendall Square at Hampshire St / Portland St","M32002",42.3581,-71.093198,42.366277,-71.09169,"member"
"599E02A578072CD7","classic_bike","2024-05-27 09:58:57","2024-05-27 11:03:55","Medford Sq - Riverside Ave at River St","F32002","Medford Sq - Riverside Ave at River St","F32002",42.417724,-71.108102,42.417724,-71.108102,"member"
"FDB4B3C6190BDE09","electric_bike","2024-05-20 12:22:20","2024-05-20 12:31:28","Maverick St at Massport Path","A32044","Maverick St at Massport Path","A32044",42.367794633,-71.033401132,42.36774122306014,-71.0333597474255,"member"
"30E4FA24BC28B826","classic_bike","2024-05-22 08:34:51","2024-05-22 08:52:23","Washington St at Lenox St","C32005","MIT at Mass Ave / Amherst St","M32006",42.3350989929096,-71.07903778553009,42.3581,-71.093198,"member"
"1538B3F75ED95993","classic_bike","2024-05-26 19:15:40","2024-05-26 19:18:42","Tappan St at Brookline Hills MBTA","K32008","Cypress St at Clark Playground","K32009",42.331370168043215,-71.1268836054569,42.32784317478686,-71.1253622174263,"member"
"9F9F3A1B0A3A10A7","electric_bike","2024-05-04 11:44:14","2024-05-04 11:48:11","MIT at Mass Ave / Amherst St","M32006","Main Street/Albany Street/Technology Square","M32080",42.35836935,-71.093235254,42.3629016,-71.0915669,"member"
"47E1979205849EA3","classic_bike","2024-05-21 13:13:04","2024-05-21 13:23:18","MIT at Mass Ave / Amherst St","M32006","MIT at Mass Ave / Amherst St","M32006",42.3581,-71.093198,42.3581,-71.093198,"member"
"389B274537E2BDEF","electric_bike","2024-05-24 14:29:37","2024-05-24 14:30:29","Valenti Way at Haverhill St","A32053","Valenti Way at Haverhill St","A32053",42.364549279,-71.059132814,42.36473898691789,-71.05934903025626,"member"
"234EAC6CC9EFF2EC","classic_bike","2024-05-27 19:14:13","2024-05-27 19:17:29","MIT at Mass Ave / Amherst St","M32006","Main Street/Albany Street/Technology Square","M32080",42.3581,-71.093198,42.3629016,-71.0915669,"member"
"1C9DA9AB50F65D16","classic_bike","2024-05-11 14:19:02","2024-05-11 14:49:58","Coolidge Sq.","W32001","MIT at Mass Ave / Amherst St","M32006",42.372076114722866,-71.15683130688922,42.3581,-71.093198,"member"
"4F6EEDE88194CB29","electric_bike","2024-05-03 13:46:09","2024-05-03 14:06:42","Mt Auburn","M32043","MIT at Mass Ave / Amherst St","M32006",42.374836087,-71.133175492,42.3581,-71.093198,"member"
"244F74743B51665E","classic_bike","2024-05-05 22:39:06","2024-05-05 22:43:12","Harvard St at Greene-Rose Heritage Park","M32055","MIT at Mass Ave / Amherst St","M32006",42.36599432867437,-71.09522221614498,42.3581,-71.093198,"member"
"10E4F625396BA54F","classic_bike","2024-05-06 17:54:17","2024-05-06 17:59:10","Harvard St at Greene-Rose Heritage Park","M32055","MIT at Mass Ave / Amherst St","M32006",42.36599432867437,-71.09522221614498,42.3581,-71.093198,"member"
"BA213BE0B3C6261E","classic_bike","2024-05-21 18:29:28","2024-05-21 18:33:58","Harvard St at Greene-Rose Heritage Park","M32055","MIT at Mass Ave / Amherst St","M32006",42.36599432867437,-71.09522221614498,42.3581,-71.093198,"member"
"AA0F29EC825FC695","electric_bike","2024-05-26 18:17:05","2024-05-26 19:06:32","Lesley University","M32039","MIT at Mass Ave / Amherst St","M32006",42.386486769,-71.119171143,42.3581,-71.093198,"member"
